ICD_RESPPQ;C;6;Resposta    ;
ICD_PROCES;C;6;Sub-Processo;
ICD_CODQST;C;6;Questao     ;
ICD_CODALT;C;2;Codigo      ;
ICD_CODCOL;C;2;Cod.Coluna  ;
ICD_COMALT;C;80;Complemento ;
ICD_CODISS;C;6;Mem.Resposta;
ICD_DISSER;M;80;Resposta    ;
ICD_CODQT ;C;6;Processo    ;
ICD_OBJCON;C;6;Obj. Control;
ICD_CODACA;C;10;Plano Acao  ;
ICD_REVACA;C;2;Revisao     ;
ICE_FILIAL;C;8;Filial      ;
ICE_CODPQ ;C;6;Pesquisa    ;
ICE_ARQUIV;C;3;Arquivo     ;
ICE_SEQFLD;C;1;Seq. Pasta  ;
ICE_SEQUEN;C;2;Sequencia   ;
ICE_CAMPO ;C;10;Campo       ;
ICE_OPER1 ;C;10;Operador    ;
ICE_CONT1 ;C;30;Conteudo 1  ;
ICE_CONT2 ;C;30;Conteudo 2  ;
ICF_FILIAL;C;8;Filial      ;
ICF_MATQT ;C;6;Matriz      ;
ICF_DESCRI;C;50;Descricao   ;
ICG_FILIAL;C;8;Filial      ;
ICG_RISCO ;C;6;Risco       ;
ICG_DESC  ;C;40;Desc. Sinte.;
ICG_DESCRI;M;80;Descricao   ;
ICG_TIPO  ;C;6;Tipo        ;
ICG_DESTIP;C;40;Descr. Tipo ;
ICG_CONSEQ;M;80;Consequencia;
ICG_FATO  ;M;80;Fato        ;
ICG_CODCON;C;6;Cod. Conseq.;
ICG_CODFAT;C;6;Cod. Fato   ;
ICG_CODOBJ;C;6;Cod. Descric;
ICH_FILIAL;C;8;Filial      ;
ICH_EVENTO;C;6;Evento      ;
ICH_CODPQ ;C;6;Pesquisa    ;
ICH_CODQT ;C;6;Questionario;
ICH_PROCES;C;6;Processo    ;
ICH_OBJCON;C;6;Obj. Control;
ICH_MAT   ;C;10;Pesquisado  ;
ICH_FCS   ;C;6;FCS         ;
ICH_PONTOS;N;4;Pontuacao   ;
ICH_CLASSE;C;1;Classe      ;
ICH_BITMAP;C;9;Grafico     ;
ICH_BMPMOS;C;9;Graf. Mosler;
ICH_BMPTFI;C;9;Graf. T.Fine;
ICH_BMPSTA;C;9;Graf. Estat.;
ICI_FILIAL;C;8;Filial      ;
ICI_EVENTO;C;6;Evento      ;
ICI_RISCO ;C;6;Risco       ;
ICI_ITEM  ;C;2;Item Evento ;
ICI_DESC  ;C;80;Descricao   ;
ICI_COMALT;C;6;Complemento ;
ICI_TIPO  ;C;2;Tipo        ;
ICI_CODALT;C;2;Alternativa ;
ICI_DESALT;C;80;Resposta    ;
ICI_PESO  ;N;2;Peso        ;
ICI_CODCOL;C;2;Coluna      ;
ICI_DESCOL;C;80;Resp. Coluna;
ICI_VALOR ;N;6;Valor       ;
ICI_PB    ;C;2;Crit. Prob. ;
ICI_IMPFIN;N;12;Impacto Fin.;
ICI_TOT   ;N;2;Pontuacao   ;
ICI_IMPACT;C;2;Impacto     ;
ICI_PROBAB;N;6;Probabil. % ;
ICI_PERDA ;N;12;Perda       ;
ICI_IMPVUL;C;2;Vulnerabil. ;
ICI_CLASSE;C;1;Classe      ;
ICI_FNC   ;C;10;Codigo FNC  ;
ICI_REV   ;C;2;Revisao     ;
ICI_CODACA;C;10;Plano Acao  ;
ICI_REVACA;C;2;Revisao     ;
ICJ_FILIAL;C;8;Filial      ;
ICJ_EVENTO;C;6;Evento      ;
ICJ_ITEM  ;C;2;Item Evento ;
ICJ_RISCO ;C;6;Risco       ;
ICJ_DESC  ;C;80;Descricao   ;
ICJ_TIPO  ;C;2;Tipo        ;
ICJ_PROBAB;N;6;Probabil. % ;
ICJ_FUNCAO;C;2;Funcao      ;
ICJ_SUBST ;C;2;Substituicao;
ICJ_PROFUN;C;2;Profundidade;
ICJ_EXTENS;C;2;Extensao    ;
ICJ_IMPFIN;N;12;Impacto Fin.;
ICJ_PB    ;C;2;Criterio PB ;
ICJ_ER    ;N;4;Evolucao    ;
ICJ_IMPFCS;N;3;Importancia ;
ICJ_MAGUIN;N;3;Maguinitude ;
ICJ_DANOS ;N;3;Danos       ;
ICJ_PE    ;N;3;Criterio PE ;
ICJ_CLASSE;C;1;Classe      ;
ICJ_PERDA ;N;12;Perda       ;
ICJ_IMPACT;C;2;Impacto     ;
ICJ_IMPVUL;C;2;Vulnerabil. ;
ICJ_FNC   ;C;10;Codigo FNC  ;
ICJ_REV   ;C;2;Revisao     ;
ICJ_CODACA;C;10;Plano Acao  ;
ICJ_REVACA;C;2;Revisao     ;
ICK_FILIAL;C;8;Filial      ;
ICK_EVENTO;C;6;Evento      ;
ICK_RISCO ;C;6;Risco       ;
ICK_ITEM  ;C;2;Item Evento ;
ICK_DESC  ;C;80;Descricao   ;
ICK_TIPO  ;C;2;Tipo        ;
ICK_PROBAB;N;6;Probabilid. ;
ICK_GC    ;N;3;Criticidade ;
ICK_EXP   ;C;2;Exposicao   ;
ICK_PB    ;C;2;Criterio PB ;
ICK_CONS  ;C;2;Consequencia;
ICK_ER    ;N;4;Evolucao    ;
ICK_CLASSE;C;1;Classe      ;
ICK_PERDA ;N;12;Perda       ;
ICK_IMPVUL;C;2;Vulnerabil. ;
ICK_IMPACT;C;2;Impacto     ;
ICK_IMPFIN;N;12;Impacto Fin.;
ICK_FNC   ;C;10;Codigo FNC  ;
ICK_REV   ;C;2;Revisao     ;
ICK_CODACA;C;10;Plano Acao  ;
ICK_REVACA;C;2;Revisao     ;
ICL_FILIAL;C;8;Filial      ;
ICL_EVENTO;C;6;Evento      ;
ICL_ITEM  ;C;2;Item Evento ;
ICL_RISCO ;C;6;Risco       ;
ICL_DESC  ;C;80;Descricao   ;
ICL_TIPO  ;C;2;Tipo        ;
ICL_FATO01;N;4;Fato 2005   ;
ICL_FATO02;N;4;Fato 2004   ;
ICL_FATO03;N;4;Fato 2003   ;
ICL_FATO04;N;4;Fato 2002   ;
ICL_FATO05;N;4;Fato 2001   ;
ICL_DESVIO;N;5;Desvio Pad. ;
ICL_COEVAR;N;5;Coeficiente ;
ICL_MEDIA ;N;5;Media       ;
ICL_PROBAB;N;6;Probabilid. ;
ICL_ER    ;N;4;Evolucao    ;
ICL_PERDA ;N;12;Perda       ;
ICL_CLASSE;C;1;Classe      ;
ICL_IMPVUL;C;2;Vulnerabil. ;
ICL_IMPACT;C;2;Impacto     ;
ICL_IMPFIN;N;12;Impacto Fin.;
ICL_FNC   ;C;10;Codigo FNC  ;
ICL_CODACA;C;10;Plano Acao  ;
ICL_REVACA;C;2;Revisao     ;
ICL_REV   ;C;2;Revisao     ;
ICM_FILIAL;C;8;Filial      ;
ICM_CODIGO;C;10;Codigo Acao ;
ICM_REV   ;C;2;Revisao     ;
ICM_ABERTU;D;8;Dt.Abertura ;
ICM_DTPREV;D;8;Dt.Prevista ;
ICM_DTENCE;D;8;Dt.Encerram.;
ICM_DESCRI;M;80;Descr.Detalh;
ICM_CODACA;C;6;Cod. Descr. ;
ICM_MAT   ;C;10;Usr Respons.;
ICM_STATUS;C;1;Situacao    ;
ICM_QNCTRL;C;6;Cod.Controle;
ICN_FILIAL;C;8;Filial      ;
ICN_CODIGO;C;10;Codigo Acao ;
ICN_REV   ;C;2;Revisao     ;
ICN_DTREV ;D;8;Dt.Abertura ;
ICN_DTENCE;D;8;Dt.Encerram.;
ICN_STATUS;C;1;Status Acao ;
ICN_MAT   ;C;10;Responsavel ;
ICN_OBSERV;C;40;Observacao  ;
ICO_FILIAL;C;8;Filial      ;
ICO_CODIGO;C;6;Cod. Ocorre.;
ICO_RISCO ;C;6;Codigo Risco;
ICO_DTOCOR;D;8;Data Ocorr. ;
ICO_DATSIS;D;8;Data Sistema;
ICO_MODULO;C;3;Modulo      ;
ICO_ORIGEM;C;6;Origem      ;
ICO_DESCRI;C;40;Descricao   ;
ICO_USUARI;C;10;Usuario     ;
ICO_HORA  ;C;5;Hora        ;
ICO_TIPO  ;C;1;Tipo Ocorr. ;
ICO_TIPORI;C;1;Tipo Origem ;
ICO_STATUS;C;1;Status      ;
ICP_FILIAL;C;8;Filial      ;
ICP_CODPQ ;C;6;Pesquisa    ;
ICP_CODQT ;C;6;Questionario;
ICP_PROCES;C;6;Processo    ;
ICP_OBJCON;C;6;Obj. Control;
ICP_CODQST;C;6;Cod. Questao;
ICP_MAT   ;C;10;Usuario     ;
ICP_RISCO ;C;6;Codigo Risco;
ICP_DESCRI;C;40;Descricao   ;
ICQ_FILIAL;C;8;Filial      ;
ICQ_PONTO ;C;6;Ponto       ;
ICQ_DESC  ;C;45;Descricao   ;
ICQ_CODDES;C;6;Cod.Objetivo;
ICQ_DESCDT;M;80;Descr. Det. ;
ICQ_MODULO;C;3;Ambiente    ;
ICQ_TOPICO;C;6;Topico      ;
ICR_FILIAL;C;8;Filial      ;
ICR_CODPQ ;C;6;Pesquisa    ;
ICR_CODQT ;C;6;Processo    ;
ICR_PROCES;C;6;Sub-Processo;
ICR_OBJCON;C;6;Obj.Control ;
ICR_CODQST;C;6;Cod. Questao;
ICR_MAT   ;C;10;Usuario     ;
ICR_PONTO ;C;6;Ponto       ;
ICR_DESC  ;C;40;Descricao   ;
ICR_APLICA;C;1;Aplicacao   ;
ICR_NOTA  ;C;1;Quantific.  ;
ICS_FILIAL;C;8;Filial      ;
ICS_CODPQ ;C;6;Pesquisa    ;
ICS_CODQT ;C;6;Processo    ;
ICS_PROCES;C;6;Sub-Processo;
ICS_OBJCON;C;6;Obj. Control;
ICS_CODDES;C;6;Cod. Descr. ;
ICS_DESCRI;M;80;Aplicacao   ;
ICT_FILIAL;C;8;Filial      ;
ICT_FUNCAO;C;10;Funcao      ;
ICT_DESCRI;C;50;Descricao   ;
ICT_MODULO;C;3;Ambiente    ;
ICT_TOPICO;C;6;Topico      ;
ICU_FILIAL;C;8;Filial      ;
ICU_CODPQ ;C;6;Pesquisa    ;
ICU_CODQT ;C;6;Processo    ;
ICU_PROCES;C;6;Sub-Processo;
ICU_OBJCON;C;6;Obj. Control;
ICU_CODQST;C;6;Questao     ;
ICU_MAT   ;C;10;Pesquisado  ;
ICU_FUNCAO;C;10;Funcao      ;
ICU_DESCRI;C;50;Descricao   ;
IP4_FILIAL;C;8;Filial      ;
IP4_PROC  ;C;6;Processo    ;
IP4_VRPROC;C;3;Versao      ;
IP4_NOME  ;C;50;Nome        ;
IP4_DESCR ;C;254;Descricao   ;
IP4_RESP  ;C;6;Responsavel ;
IP4_STREAM;M;10;Stream      ;
IP4_SATUS ;C;1;Status      ;
IP4_DATA  ;D;8;Data Ativ.  ;
IP4_HORA  ;C;5;Hora Ativ.  ;
IP5_FILIAL;C;8;Filial      ;
IP5_PROC  ;C;6;Processo    ;
IP5_VRPROC;C;3;Versao      ;
IP5_ATIVID;C;6;Atividade   ;
IP5_SHAPE ;C;3;Shape       ;
IP5_FORM  ;C;6;Formulario  ;
IP6_FILIAL;C;8;Filial      ;
IP6_SHAPE ;C;3;Shape       ;
IP6_NOME  ;C;50;Nome        ;
IP6_DESCR ;C;250;Descricao   ;
IP6_IMAGEM;C;50;Imagem      ;
IP6_TIPO  ;C;7;Tipo        ;
IP7_FILIAL;C;8;Filial      ;
IP7_SHAPE ;C;3;Shape       ;
IP7_ITEM  ;C;3;Item        ;
IP7_PROPR ;C;30;Propriedade ;
IP7_TIPO  ;C;1;Tipo        ;
IP7_TAM   ;N;3;Tamanho     ;
IP7_DEC   ;N;1;Decimais    ;
IP7_PICT  ;C;45;Mascara     ;
IP7_DONO  ;C;10;Proprietario;
IP7_OBJETO;C;1;Tipo Objeto ;
IP7_CBOX  ;C;254;Opcoes combo;
IP7_EXEC  ;C;1;Executar ?  ;
IP7_TITULO;C;65;Titulo      ;
IP7_TITESP;C;65;Tit.Espanhol;
IP7_TITENG;C;65;Tit. Ingles ;
IP7_F3    ;C;3;Cons. padrao;
IP7_ORDEM ;C;3;Ordem       ;
IP8_FILIAL;C;8;Filial      ;
IP8_PROC  ;C;6;Processo    ;
IP8_VRPROC;C;3;Versao      ;
IP8_ATIVID;C;6;Atividade   ;
IP8_SHAPE ;C;3;Shape       ;
IP8_ITEM  ;C;3;Propriedade ;
IP8_VALOR ;C;254;Valor       ;
IP9_FILIAL;C;8;Filial      ;
IP9_PROC  ;C;6;Processo    ;
IP9_VRPROC;C;3;Versao      ;
IP9_ATIVID;C;6;Atividade   ;
IP9_ORDEM ;C;3;Ordem       ;
IP9_PARA  ;C;6;Prox. Ativid;
IP9_COND  ;C;1;Condicao    ;
IPA_FILIAL;C;8;Filial      ;
IPA_PROC  ;C;6;Processo    ;
IPA_VRPROC;C;3;Versao      ;
IPA_ATIVID;C;6;Atividade   ;
IPA_SEQ   ;C;3;Sequencia   ;
IPA_KEY   ;C;254;Documento   ;
IPA_DATAI ;D;8;Data Inicio ;
IPA_HORAI ;C;5;Hora Inicio ;
IPA_DATAF ;D;8;Data Final. ;
IPA_HORAF ;C;5;Hora final. ;
IPA_ID    ;C;6;ID execucao ;
IPA_CODUSU;C;6;Usuario Exec;
IPA_POSTO ;C;6;Responsavel ;
IPA_SUBID ;C;6;Sub-Processo;
IPA_SEQPAI;C;3;Sequencia   ;
IPA_RESULT;C;100;Resultado   ;
IPB_FILIAL;C;8;Filial      ;
IPB_CODIGO;C;6;Cod. Formul.;
IPB_NOME  ;C;50;Nome        ;
IPB_DESCR ;C;254;Descricao   ;
IPB_APROV ;L;1;Aprovacao ? ;
IPB_DOCS  ;L;1;Doc Anexo ? ;
IPB_OBS   ;L;1;Incluir obs.;
IPB_PREENC;C;250;Func. Preenc;
IPB_OK    ;C;250;Funcao conf.;
IPB_LINHAS;N;3;Nr. Linhas  ;
IPC_FILIAL;C;8;Filial      ;
IPC_CODIGO;C;6;Cod. Form.  ;
IPC_ITEM  ;C;2;Item        ;
IPC_ORDEM ;C;2;Ordem campo ;
IPC_NOME  ;C;10;Nome        ;
IPC_DESC  ;C;50;Descricao   ;
IPC_TIPO  ;C;1;Tipo campo  ;
IPC_TAM   ;N;3;Tamanho     ;
IPC_DEC   ;N;1;Decimais    ;
IPC_PICT  ;C;45;Mascara     ;
IPC_VALID ;C;250;Validacao   ;
IPC_INIT  ;C;250;Inicializac.;
IPC_VAR   ;C;10;Variavel    ;
IPC_OBJ   ;C;1;Objeto      ;
IPC_CBOX  ;C;250;Opcoes combo;
IPC_VISIV ;C;1;Visivel ?   ;
IPC_KEY   ;C;1;Campo chave ;
IPC_EDIT  ;C;1;Editavel ?  ;
IPD_FILIAL;C;8;Filial      ;
IPD_CODIGO;C;6;Codigo Form.;
IPD_NOME  ;C;10;Nome        ;
IPD_DESC  ;C;50;Descricao   ;
IPD_TIPO  ;C;1;Tipo campo  ;
IPD_TAM   ;N;3;Tamanho     ;
IPD_DEC   ;N;1;Decimais    ;
IPD_PICT  ;C;45;Mascara     ;
IPD_VALID ;C;250;Validacao   ;
IPD_INIT  ;C;250;Inicialliz. ;
IPD_VAR   ;C;10;Variavel    ;
IPD_OBJ   ;C;1;Tipo Objeto ;
IPD_CBOX  ;C;250;Opcos combo ;
IPD_VISIV ;C;1;Visivel     ;
IPD_KEY   ;C;1;Cpo Chave   ;
IPD_EDIT  ;C;1;Editavel    ;
IPD_ORDEM ;C;2;Ordem       ;
IPE_FILIAL;C;8;Filial      ;
IPE_CODIGO;C;6;Cod. Form.  ;
IPE_NOME  ;C;10;Nome        ;
IPE_DESC  ;C;50;Descricao   ;
IPE_TIPO  ;C;1;Tipo campo  ;
IPE_TAM   ;N;3;Tamanho     ;
IPE_DEC   ;N;1;Decimais    ;
IPE_PICT  ;C;45;Mascara     ;
IPE_VALID ;C;250;Validacao   ;
IPE_INIT  ;C;250;Inicializ.  ;
IPE_VAR   ;C;10;Variaval    ;
IPE_OBJ   ;C;1;Tipo objeto ;
IPE_CBOX  ;C;250;Opcoes combo;
IPE_VISIV ;C;1;Visivel ?   ;
IPE_KEY   ;C;1;Cpo chave   ;
IPE_EDIT  ;C;1;Editavel    ;
IPE_ORDEM ;C;1;Ordem       ;
IPF_FILIAL;C;8;Filial      ;
IPF_CODFOR;C;6;Cod.Formul. ;
IPF_PROC  ;C;6;Processo    ;
IPF_VRPROC;C;3;Versao      ;
IPF_ATIVID;C;6;Atividade   ;
IPF_SEQ   ;C;3;Sequencia   ;
IPF_ID    ;C;6;ID Exec.proc;
IPF_NOME  ;C;50;Propriedade ;
IPF_VALOR ;C;250;Valor       ;
IPG_FILIAL;C;8;Filial      ;
IPG_CODFOR;C;6;Codigo Form.;
IPG_PROC  ;C;6;Processo    ;
IPG_VRPROC;C;3;Versao      ;
IPG_ATIVID;C;6;Atividade   ;
IPG_SEQ   ;C;3;Sequencia   ;
IPG_ID    ;C;6;ID Execucao ;
IPG_NOME  ;C;50;Propriedade ;
IPG_VALOR ;C;250;Valor       ;
IPG_ITEM  ;C;3;Item        ;
IPH_FILIAL;C;8;Filial      ;
IPH_CODFOR;C;6;Codigo form ;
IPH_PROC  ;C;6;Processo    ;
IPH_VRPROC;C;3;Versao      ;
IPH_ATIVID;C;6;Atividade   ;
IPH_SEQ   ;C;3;Sequencia   ;
IPH_ID    ;C;6;ID Execucao ;
IPH_NOME  ;C;50;Propriedade ;
IPH_VALOR ;C;250;Valor       ;
IPJ_FILIAL;C;8;Filial      ;
IPJ_PRCPAI;C;6;Proc. Princ.;
IPJ_VERPAI;C;3;Versao princ;
IPJ_PRCFIL;C;6;Sub-processo;
IPJ_VERFIL;C;3;Ver. SubProc;
IPK_FILIAL;C;8;Filial      ;
IPK_PROC  ;C;6;Processo    ;
IPK_VRPROC;C;3;Versao      ;
IPK_CHAVE ;C;6;Chave       ;
IPK_ID    ;C;6;ID Exec Proc;
IPK_STATUS;C;1;Status      ;
IPK_EVENTO;C;254;Evento      ;
IPK_GRPPRC;C;6;Grp.Processo;
IPL_FILIAL;C;8;Filial      ;
IPL_PROC  ;C;6;Processo    ;
IPL_VRPROC;C;3;Versao      ;
IPL_ID    ;C;6;ID Execucao ;
IPL_STATUS;C;3;Status      ;
IPL_DESC  ;C;254;Descricao   ;
IPL_DATAI ;D;8;Data Inicial;
IPL_HORAI ;C;5;Hora inicial;
IPL_DATAF ;D;8;Data final  ;
IPL_HORAF ;C;5;Hora final  ;
IPM_FILIAL;C;8;Filial      ;
IPM_ID    ;C;3;ID Controle ;
IPM_DESC  ;C;254;Descricao   ;
IPM_VALOR ;C;10;Controles   ;
IPN_FILIAL;C;8;Filial      ;
IPN_IDUSER;C;6;Cod.Usuario ;
IPN_IDACES;C;3;ID Controle ;
IPN_ACESSO;C;10;Permissoes  ;
IPN_IDGRUP;C;6;ID Grupo    ;
IPO_FILIAL;C;8;Filial      ;
IPO_IDUSER;C;6;Cod. Usuario;
IPO_IDGRUP;C;6;Cod. Grupo  ;
IPO_PROC  ;C;6;Processo    ;
IPO_VRPROC;C;3;Versao      ;
IPP_FILIAL;C;8;Filial      ;
IPP_IDUSER;C;6;Cod. Usuario;
IPP_IDGRUP;C;6;Cod. Grupo  ;
IPP_FORM  ;C;6;Codigo Form ;
IPQ_FILIAL;C;8;Filial      ;
IPQ_GRUPO ;C;6;Grupo Proc. ;
IPQ_NOME  ;C;20;Nome        ;
IPQ_DESCR ;C;50;Descricao   ;
IPR_FILIAL;C;8;Filial      ;
IPR_GRUPO ;C;6;Grupo       ;
IPR_PROC  ;C;6;Processo    ;
IPR_VRPROC;C;3;Versao      ;
JA1_FILIAL;C;8;FILIAL      ;
JA1_CODINS;C;10;Cod.Inscric.;
JA1_PROSEL;C;6;Pr.Seletivo ;
JA1_DESCPR;C;30;Desc.Pr.Sel.;
JA1_NOME  ;C;60;Nome        ;
JA1_CPF   ;C;14;CPF         ;
JA1_TIPCPF;C;1;Tipo CPF    ;
JA1_TIPCAN;C;1;Tipo Cand.  ;
JA1_EMAIL ;C;40;E-Mail      ;
JA1_DTNASC;D;8;Dt.Nascimen.;
JA1_RG    ;C;15;RG          ;
JA1_DTRG  ;D;8;Data RG     ;
JA1_ESTRG ;C;2;Estado RG   ;
JA1_SEXO  ;C;1;Sexo        ;
JA1_CEP   ;C;8;CEP         ;
JA1_END   ;C;40;Endereco    ;
JA1_NUMERO;C;5;Numero      ;
JA1_COMPLE;C;50;Complemento ;
JA1_BAIRRO;C;20;Bairro      ;
JA1_CIDADE;C;20;Cidade      ;
JA1_ESTADO;C;2;Estado      ;
JA1_CAMPUS;C;6;Campus      ;
JA1_DCAMPU;C;30;Desc.Campus ;
JA1_ENTIDA;C;6;Entidade Ant;
JA1_DENTID;C;35;Descr. Entid;
JA1_CONCLU;C;4;Ano Conclus.;
JA1_TIPO  ;C;1;Tipo        ;
JA1_LOCINS;C;6;Local Inscr.;
JA1_DLOCIN;C;30;Descricao   ;
JA1_LOCAL ;C;6;Local Prova ;
JA1_DLOCAL;C;30;Descricao   ;
JA1_STATUS;C;2;Status      ;
JA1_EMISSA;D;8;Data        ;
JA1_FRESID;C;15;Fone Resid. ;
JA1_INDICA;C;6;Convenio    ;
JA1_DINDIC;C;30;Desc. Conven;
JA1_DESCON;N;6;Desconto    ;
JA1_TPCAND;C;1;Particular. ;
JA1_TIPDEF;C;1;Nec.Especial;
JA1_OBSERV;C;40;Observacao  ;
JA1_HORDIF;C;1;Horario Esp.;
JA1_CODPRE;C;6;Cod. Predio ;
JA1_ECIVIL;C;1;Estado Civil;
JA1_CODAND;C;3;Andar       ;
JA1_CODSAL;C;6;Codigo Sala ;
JA1_DSALA ;C;30;Descr. Sala ;
JA1_NUMTIT;C;9;Titulo P.S. ;
JA1_PRFTIT;C;3;Prefixo     ;
JA1_PARTIT;C;1;Parcela Tit.;
JA1_TIPTIT;C;3;Tipo Titulo ;
JA1_FASATU;C;3;Fase atual  ;
JA1_STCOM ;C;2;Stat. Comuni;
JA1_TITELE;C;15;Tit.Eleitor ;
JA1_FCELUL;C;15;Celular     ;
JA1_NATURA;C;2;Naturalidade;
JA1_NACION;C;2;Nacionalidad;
JA1_PROFIS;C;40;Profissao   ;
JA1_CEPPRF;C;8;CEP         ;
JA1_ENDPRF;C;40;Endereco    ;
JA1_NUMPRF;C;5;Numero      ;
JA1_COMPRF;C;50;Complemento ;
JA1_BAIPRF;C;20;Bairro      ;
JA1_CIDPRF;C;20;Cidade      ;
JA1_ESTPRF;C;2;Estado      ;
JA1_FCOML ;C;15;Fone Coml.  ;
JA1_RAMAL ;C;5;Ramal       ;
JA1_APRCUR;C;1;Aprov.Curso ;
JA1_PAI   ;C;60;Nome do Pai ;
JA1_MAE   ;C;60;Nome da Mae ;
JA1_FCONTA;C;15;Fone Contato;
JA1_NOMCON;C;30;Nome Contato;
JA1_CIDTIT;C;20;Cidade Tit. ;
JA1_ESTTIT;C;2;Estado Tit. ;
JA1_ZONA  ;C;10;Zona Eleitor;
JA1_CMILIT;C;14;Cert.Militar;
JA1_HORAF ;C;5;Hora Insc.  ;
JA1_ALUNOV;C;1;1a.Graduacao;
JA1_TIPENS;C;1;Tipo Ensino ;
JA1_CENEM ;C;1;ENEM        ;
JA1_TIPREL;C;1;Religião    ;
JA2_FILIAL;C;8;FILIAL      ;
JA2_CODFAM;C;6;Familia     ;
JA2_CODMEM;C;3;Cod.Membro  ;
JA2_NUMRA ;C;15;Numero do RA;
JA2_CODINS;C;10;Inscricao   ;
JA2_PROSEL;C;6;Proc.Selet. ;
JA2_NOME  ;C;60;Nome        ;
JA2_CEP   ;C;8;CEP         ;
JA2_END   ;C;40;Endereco    ;
JA2_NUMEND;C;5;Numero      ;
JA2_COMPLE;C;50;Complemento ;
JA2_BAIRRO;C;20;Bairro      ;
JA2_CIDADE;C;20;Cidade      ;
JA2_EST   ;C;2;Estado      ;
JA2_FRESID;C;15;Fone Resid. ;
JA2_FCELUL;C;15;Celular     ;
JA2_FCONTA;C;15;Fone Contato;
JA2_NOMCON;C;30;Nome Contato;
JA2_EMAIL ;C;40;E-mail      ;
JA2_DTNASC;D;8;Nascimento  ;
JA2_NATURA;C;2;Naturalidade;
JA2_NACION;C;2;Nacionalidad;
JA2_DESCNA;C;30;Desc.Nacion.;
JA2_ECIVIL;C;1;Estado Civil;
JA2_PAI   ;C;60;Nome do Pai ;
JA2_MAE   ;C;60;Nome da Mae ;
JA2_SEXO  ;C;1;Sexo        ;
JA2_DATA  ;D;8;Data Inclus.;
JA2_CPF   ;C;14;CPF         ;
JA2_TIPCPF;C;1;Tipo CPF    ;
JA2_RG    ;C;15;RG          ;
JA2_DTRG  ;D;8;Data RG     ;
JA2_ESTRG ;C;2;Estado RG   ;
JA2_TITULO;C;15;Tit.Eleitor ;
JA2_CIDTIT;C;20;Cidade Tit. ;
JA2_ESTTIT;C;2;Estado Tit. ;
JA2_ZONA  ;C;10;Zona Eleitor;
JA2_CMILIT;C;14;Cert.Militar;
JA2_ENDCOB;C;40;Ender. Cobr.;
JA2_NUMCOB;C;5;Numer. Cobr.;
JA2_BAICOB;C;20;Bairro Cobr.;
JA2_COMCOB;C;50;Complemento ;
JA2_ESTCOB;C;2;Estado Cobr.;
JA2_CIDCOB;C;20;Cidade Cobr.;
JA2_CEPCOB;C;8;CEP Cobranca;
JA2_STATUS;C;1;Status      ;
JA2_CLIENT;C;6;Cliente     ;
JA2_LOJA  ;C;2;Loja        ;
JA2_PROCES;C;6;Proc.Selet. ;
JA2_INSTIT;C;6;Instituicao ;
JA2_DINSTI;C;60;Descr. Inst.;
JA2_DATAPR;C;50;Data Proc.  ;
JA2_CLASSF;C;6;Classific.  ;
JA2_PONTUA;N;8;Pontuacao   ;
JA2_FORING;C;1;For.Ingresso;
JA2_DATADI;D;8;Dt. Diploma ;
JA2_MEMO1 ;C;6;Observacao  ;
JA2_OBSERV;M;80;Observacao  ;
JA2_WPSS  ;C;6;Senha Aluno ;
JA2_PROFIS;C;40;Profissao   ;
JA2_CEPPRF;C;8;CEP         ;
JA2_ENDPRF;C;40;Endereco    ;
JA2_NUMPRF;C;5;Numero      ;
JA2_COMPRF;C;50;Complemento ;
JA2_CIDPRF;C;20;Cidade      ;
JA2_ESTPRF;C;2;Estado      ;
JA2_BAIPRF;C;20;Bairro      ;
JA2_FCOML ;C;15;Fone Coml.  ;
JA2_RAMAL ;C;5;Ramal       ;
JA2_ENTIDA;C;6;Entidade Ant;
JA2_DENTID;C;35;Descr. Entid;
JA2_CONCLU;C;4;Ano Conclus.;
JA2_ACAOJU;C;1;Acao Judic. ;
JA2_VERCAR;C;3;Vers. Cartao;
JA2_PRONTU;C;15;Prontuario  ;
JA2_PASTA ;C;15;Pasta       ;
JA2_ARQMOR;C;15;Arq. Morto  ;
JA2_DIARIO;C;15;Diario      ;
JA2_PUBLIC;C;15;Publicacao  ;
JA2_DATAPU;D;8;Data        ;
JA2_MEMO2 ;C;6;Disciplinas ;
JA2_DISPRO;M;80;Disciplinas ;
JA2_OK    ;C;2;Ok          ;
JA2_ALUNOV;C;1;Aluno Novo  ;
JA2_TEMPOJ;D;8;Data Jubilam;
JA2_FRASE ;C;1;Verb da Fras;
JA2_OPTIN ;C;2;Email Optin ;
JA2_EMICER;D;8;Emis. Certif;
JA2_TIPENS;C;1;Tipo Ensino ;
JA2_DCOLAC;D;8;Dat. Colação;
JA2_DTQUAL;D;8;Dt. Qualific;
JA2_DTDEFE;D;8;Dt. Defesa  ;
JA2_TPCAND;C;1;Tipo Aluno  ;
JA2_TIPDEF;C;1;Tipo Deficie;
JA2_BITMAP;C;8;Imagem      ;
JA2_RAANT ;C;17;RA Fil Ant  ;
JA2_RELIGI;C;20;Religião    ;
JA2_NASCMN;C;20;Municip.Nasc;
JA2_PAIPRO;C;40;Profiss. Pai;
JA2_PAICAR;C;40;Cargo Pai   ;
JA2_PAILCT;C;40;Local Trab. ;
JA2_PAIFON;C;20;Telefone Pai;
